epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,val_loss
,1e-05,0.0001,0,,
0,,,4,0.8766353130340576,
0,,,9,0.8460704684257507,
0,,,14,0.6856886744499207,
0,,,19,0.7716667056083679,
0,,,24,0.7339553833007812,
0,,,29,0.8755987882614136,
0,,,34,0.7253461480140686,
0,,,39,0.8523638844490051,
0,,,44,0.8749797940254211,
0,,,49,0.8075432777404785,
0,,,54,0.4992123246192932,
0,,,59,0.8469686508178711,
0,,,64,0.61851567029953,
0,,,69,0.6195241212844849,
0,,,74,0.7928253412246704,
0,,,79,0.7858254313468933,
0,,,84,0.5689092874526978,
0,,,89,0.49708291888237,
0,,,94,0.7331315279006958,
0,,,99,0.7144849896430969,
0,,,104,0.6895667910575867,
0,,,109,0.6931100487709045,
0,,,114,0.7620635628700256,
0,,,119,0.4357626736164093,
0,,,124,0.753511369228363,
0,,,129,0.6841433644294739,
0,,,134,0.7895115613937378,
0,,,139,0.7644951343536377,
0,,,144,0.5542550086975098,
0,,,149,0.5050666928291321,
0,,,154,0.7430485486984253,
0,,,159,0.6134823560714722,
0,,,164,0.8339233994483948,
0,,,169,0.6905139088630676,
0,,,174,0.7156144976615906,
0,,,179,0.41373881697654724,
0,,,184,0.5981531143188477,
0,,,189,0.7729033827781677,
0,,,194,0.6604869365692139,
0,,,199,0.6708444952964783,
0,,,204,0.6390326619148254,
0,,,209,0.6630953550338745,
0,,,214,0.5997122526168823,
0,,,219,0.7491430044174194,
0,,,224,0.6858919858932495,
0,,,229,0.6743993759155273,
0,,,234,0.609106183052063,
0,,,239,0.6275531053543091,
0,,,244,0.48309624195098877,
0,,,249,0.41174182295799255,
0,,,254,0.5671066641807556,
0,,,259,0.5471546053886414,
0,,,264,0.7701665759086609,
0,,,269,0.6374174952507019,
0,,,274,0.4839346706867218,
0,,,279,0.7801958918571472,
0,,,284,0.31359025835990906,
0,,,289,0.729709804058075,
0,,,294,0.3783443570137024,
0,,,299,0.6380531787872314,
0,,,304,0.5755314230918884,
0,,,309,0.20209960639476776,
0,,,314,0.3146495819091797,
0,,,319,0.7507703304290771,
0,,,324,0.41192856431007385,
0,,,329,0.43918097019195557,
0,,,334,0.7664729952812195,
0,,,339,0.22806310653686523,
0,,,344,0.4586504399776459,
0,,,349,0.2830630838871002,
0,,,354,0.7961394190788269,
0,,,359,0.45204511284828186,
0,,,364,0.7519684433937073,
0,,,369,0.25497356057167053,
0,,,374,0.5729438066482544,
0,,,379,0.25504329800605774,
0,,,384,0.7517870664596558,
0,,,389,0.42797595262527466,
0,,,394,0.80697101354599,
0,,,399,0.28513553738594055,
0,,,404,0.6701385378837585,
0,,,409,0.5772461891174316,
0,,,414,0.4145010709762573,
0,,,419,0.31852710247039795,
0,,,424,0.38343480229377747,
0,,,429,0.5236570835113525,
0,,,434,0.247737318277359,
0,,,439,0.4229138195514679,
0,,,444,0.4340825378894806,
0,,,449,0.8497691750526428,
0,,,454,0.4732770025730133,
0,,,459,0.7310141324996948,
0,,,464,0.33311423659324646,
0,,,469,0.851095974445343,
0,,,474,0.4375801384449005,
0,,,479,0.3795294761657715,
0,,,484,0.39758485555648804,
0,,,489,0.19581332802772522,
0,,,494,0.1655048131942749,
0,,,499,0.2183430790901184,
0,,,504,0.19795945286750793,
0,,,509,0.3476544916629791,
0,,,514,0.4733515977859497,
0,,,519,0.22542092204093933,
0,,,524,0.30120253562927246,
0,,,529,0.2590457797050476,
0,,,534,0.337316632270813,
0,,,539,0.3666737973690033,
0,,,544,0.7145518660545349,
0,,,549,0.38968732953071594,
0,,,554,0.7851836085319519,
0,,,559,0.21324235200881958,
0,,,564,0.30087152123451233,
0,,,569,0.40298569202423096,
0,,,574,0.314819872379303,
0,,,579,0.24617762863636017,
0,,,584,0.34477075934410095,
0,,,589,0.44767579436302185,
0,,,594,0.16034555435180664,
0,,,599,0.8511995077133179,
0,,,604,0.6434729695320129,
0,,,609,0.2941994369029999,
0,,,614,0.38855859637260437,
0,,,619,0.4045528769493103,
0,,,624,0.16511127352714539,
0,,,629,0.20943737030029297,
0,,,634,0.1872495859861374,
0,,,639,0.3700370490550995,
0,,,644,0.5280659794807434,
0,,,649,0.2537589371204376,
0,,,654,0.7210360765457153,
0,,,659,0.22692610323429108,
0,,,664,0.26855579018592834,
0,,,669,0.2984330654144287,
0,,,674,0.3153911232948303,
0,,,679,0.20576564967632294,
0,,,684,0.3281933069229126,
0,,,689,0.12638281285762787,
0,,,694,0.37823933362960815,
0,,,699,0.19446998834609985,
0,,,699,,0.5053814053535461
,1e-05,0.0001,700,,
1,,,704,0.2785708010196686,
1,,,709,0.48168113827705383,
1,,,714,0.17349973320960999,
1,,,719,0.4102715253829956,
1,,,724,0.26240265369415283,
1,,,729,0.24056364595890045,
1,,,734,0.3041747510433197,
1,,,739,0.6805128455162048,
1,,,744,0.2201753705739975,
1,,,749,0.27451029419898987,
1,,,754,0.34727728366851807,
1,,,759,0.4321575462818146,
1,,,764,0.19388146698474884,
1,,,769,0.10710848122835159,
1,,,774,0.6817615032196045,
1,,,779,0.34532859921455383,
1,,,784,0.20837412774562836,
1,,,789,0.5645806193351746,
1,,,794,0.324502170085907,
1,,,799,0.24672548472881317,
1,,,804,0.1405619978904724,
1,,,809,0.21844622492790222,
1,,,814,0.18797732889652252,
1,,,819,0.129727303981781,
1,,,824,0.5147473216056824,
1,,,829,0.2640230357646942,
1,,,834,0.215402290225029,
1,,,839,0.22955815494060516,
1,,,844,0.3600010275840759,
1,,,849,0.409837931394577,
1,,,854,0.32319244742393494,
1,,,859,0.4027206599712372,
1,,,864,0.19751125574111938,
1,,,869,0.17349795997142792,
1,,,874,0.14533010125160217,
1,,,879,0.3230538070201874,
1,,,884,0.1403239667415619,
1,,,889,0.22259221971035004,
1,,,894,0.3520128130912781,
1,,,899,0.2258608639240265,
1,,,904,0.2778969705104828,
1,,,909,0.36368077993392944,
1,,,914,0.2452045977115631,
1,,,919,0.39311105012893677,
1,,,924,0.30033349990844727,
1,,,929,0.18257629871368408,
1,,,934,0.12655900418758392,
1,,,939,0.12328021973371506,
1,,,944,0.5453183650970459,
1,,,949,0.5594379305839539,
1,,,954,0.27034881711006165,
1,,,959,0.18071392178535461,
1,,,964,0.6306841373443604,
1,,,969,0.23368479311466217,
1,,,974,0.7577367424964905,
1,,,979,0.3477255403995514,
1,,,984,0.12655018270015717,
1,,,989,0.24872195720672607,
1,,,994,0.20457999408245087,
1,,,999,0.6043294668197632,
1,,,1004,0.051295991986989975,
1,,,1009,0.2569427192211151,
1,,,1014,0.23595184087753296,
1,,,1019,0.21012061834335327,
1,,,1024,0.4122374951839447,
1,,,1029,0.5388391017913818,
1,,,1034,0.16435325145721436,
1,,,1039,0.1604693979024887,
1,,,1044,0.2929795980453491,
1,,,1049,0.44901376962661743,
1,,,1054,0.4883212149143219,
1,,,1059,0.07713828980922699,
1,,,1064,0.1590930074453354,
1,,,1069,0.18195630609989166,
1,,,1074,0.6560463905334473,
1,,,1079,0.45299941301345825,
1,,,1084,0.6393396258354187,
1,,,1089,0.48221251368522644,
1,,,1094,0.3665641248226166,
1,,,1099,0.3684600591659546,
1,,,1104,0.12775395810604095,
1,,,1109,0.08406341075897217,
1,,,1114,0.33418798446655273,
1,,,1119,0.117640420794487,
1,,,1124,0.23865027725696564,
1,,,1129,0.34190839529037476,
1,,,1134,0.227890282869339,
1,,,1139,0.18336166441440582,
1,,,1144,0.2910839021205902,
1,,,1149,0.16037467122077942,
1,,,1154,0.20877043902873993,
1,,,1159,0.11536075174808502,
1,,,1164,0.2555166184902191,
1,,,1169,0.8389561176300049,
1,,,1174,0.25992515683174133,
1,,,1179,0.2223016321659088,
1,,,1184,0.41661468148231506,
1,,,1189,0.5896146297454834,
1,,,1194,0.14403003454208374,
1,,,1199,0.23146556317806244,
1,,,1204,0.22281451523303986,
1,,,1209,0.28813958168029785,
1,,,1214,0.3103766143321991,
1,,,1219,0.08719542622566223,
1,,,1224,0.4359542429447174,
1,,,1229,0.2529054582118988,
1,,,1234,0.18499301373958588,
1,,,1239,0.11165334284305573,
1,,,1244,0.3305801451206207,
1,,,1249,0.192826047539711,
1,,,1254,0.41269925236701965,
1,,,1259,0.2664731442928314,
1,,,1264,0.8505011200904846,
1,,,1269,0.10591374337673187,
1,,,1274,0.19972141087055206,
1,,,1279,0.550622820854187,
1,,,1284,0.20926037430763245,
1,,,1289,0.4149032533168793,
1,,,1294,0.24264661967754364,
1,,,1299,0.3028712570667267,
1,,,1304,0.199836865067482,
1,,,1309,0.13923956453800201,
1,,,1314,0.393972784280777,
1,,,1319,0.23405027389526367,
1,,,1324,0.1965966373682022,
1,,,1329,0.3192020654678345,
1,,,1334,0.313902884721756,
1,,,1339,0.08325132727622986,
1,,,1344,0.2968342900276184,
1,,,1349,0.3627089262008667,
1,,,1354,0.2712871730327606,
1,,,1359,0.1362648606300354,
1,,,1364,0.12826912105083466,
1,,,1369,0.2720026671886444,
1,,,1374,0.13098546862602234,
1,,,1379,0.2284163385629654,
1,,,1384,0.16307297348976135,
1,,,1389,0.15349695086479187,
1,,,1394,0.5478821396827698,
1,,,1399,0.16574378311634064,
1,,,1399,,0.5443589687347412
,1e-05,0.0001,1400,,
2,,,1404,0.2300122082233429,
2,,,1409,0.23953455686569214,
2,,,1414,0.17705246806144714,
2,,,1419,0.2977031469345093,
2,,,1424,0.15872345864772797,
2,,,1429,0.33324527740478516,
2,,,1434,0.18324552476406097,
2,,,1439,0.2272764891386032,
2,,,1444,0.14731360971927643,
2,,,1449,0.19019412994384766,
2,,,1454,0.2954554855823517,
2,,,1459,0.15020416676998138,
2,,,1464,0.19092372059822083,
2,,,1469,0.4173223674297333,
2,,,1474,0.11971430480480194,
2,,,1479,0.16497163474559784,
2,,,1484,0.22412292659282684,
2,,,1489,0.2107398509979248,
2,,,1494,0.17883573472499847,
2,,,1499,0.2656594216823578,
2,,,1504,0.34639114141464233,
2,,,1509,0.2702527344226837,
2,,,1514,0.048504263162612915,
2,,,1519,0.24382808804512024,
2,,,1524,0.4571780860424042,
2,,,1529,0.07971173524856567,
2,,,1534,0.2972677946090698,
2,,,1539,0.1504613608121872,
2,,,1544,0.3808025121688843,
2,,,1549,0.18583661317825317,
2,,,1554,0.38158223032951355,
2,,,1559,0.09891945868730545,
2,,,1564,0.3285317122936249,
2,,,1569,0.45722270011901855,
2,,,1574,0.07304350286722183,
2,,,1579,0.1509903073310852,
2,,,1584,0.24539464712142944,
2,,,1589,0.30086588859558105,
2,,,1594,0.3072543442249298,
2,,,1599,0.17350582778453827,
2,,,1604,0.3930542767047882,
2,,,1609,0.28419390320777893,
2,,,1614,0.26865601539611816,
2,,,1619,0.1826244443655014,
2,,,1624,0.12600141763687134,
2,,,1629,0.29805871844291687,
2,,,1634,0.16327111423015594,
2,,,1639,0.27077314257621765,
2,,,1644,0.3502807021141052,
2,,,1649,0.34924614429473877,
2,,,1654,0.1538262665271759,
2,,,1659,0.14266666769981384,
2,,,1664,0.12409887462854385,
2,,,1669,0.05186925083398819,
2,,,1674,0.1742212176322937,
2,,,1679,0.25401198863983154,
2,,,1684,0.07026908546686172,
2,,,1689,0.356798380613327,
2,,,1694,0.49657073616981506,
2,,,1699,0.30555570125579834,
2,,,1704,0.5881137847900391,
2,,,1709,0.2608692944049835,
2,,,1714,0.3790554404258728,
2,,,1719,0.05488225445151329,
2,,,1724,0.061888162046670914,
2,,,1729,0.3280603587627411,
2,,,1734,0.8501075506210327,
2,,,1739,0.18434762954711914,
2,,,1744,0.27760055661201477,
2,,,1749,0.5727275013923645,
2,,,1754,0.25048577785491943,
2,,,1759,0.17706812918186188,
2,,,1764,0.04222141578793526,
2,,,1769,0.11593107879161835,
2,,,1774,0.19000184535980225,
2,,,1779,0.07153341174125671,
2,,,1784,0.18437781929969788,
2,,,1789,0.17235621809959412,
2,,,1794,0.20979788899421692,
2,,,1799,0.3003128468990326,
2,,,1804,0.24109779298305511,
2,,,1809,0.1999480426311493,
2,,,1814,0.03492303192615509,
2,,,1819,0.08803042769432068,
2,,,1824,0.1403016597032547,
2,,,1829,0.0770038366317749,
2,,,1834,0.12290491163730621,
2,,,1839,0.19718682765960693,
2,,,1844,0.1477004587650299,
2,,,1849,0.2191045731306076,
2,,,1854,0.15455785393714905,
2,,,1859,0.15228065848350525,
